STOP_NAME,longitude,latitude
30-Maribyrnong Rd/Mt Alexander Rd (Ascot Vale),144.9269548447533,-37.77299484423476
31-Montgomery St/Mt Alexander Rd (Moonee Ponds),144.9260768021378,-37.770672844111445
32-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),144.9248160829115,-37.76663985382589
34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),144.9253668832256,-37.76399187355147
35-Queens Park/Pascoe Vale Rd (Moonee Ponds),144.92559584326546,-37.76268885340147
36-Murray St/Pascoe Vale Rd (Moonee Ponds),144.92608400303973,-37.75984980303775
37-Buckley St/Pascoe Vale Rd (Moonee Ponds),144.92635580272398,-37.758241862809385
38-Fletcher St/Pascoe Vale Rd (Essendon),144.92604188372445,-37.75609986265147
39-Hoddle St/Fletcher St (Essendon),144.92316981095144,-37.75567983336114
40-Nicholson St/Fletcher St (Essendon),144.92096409668122,-37.75544286393797
41-Fletcher St/Napier St (Essendon),144.9173928922083,-37.754865873802935
42-Shamrock St/Mt Alexander Rd (Essendon),144.9156548062395,-37.752482853002036
43-Thistle St/Mt Alexander Rd (Essendon),144.91436708273872,-37.75064883244351
44-Thorn St/Mt Alexander Rd (Essendon),144.91280899961438,-37.74834186180865
45-Leake St/Mt Alexander Rd (Essendon),144.9114690779343,-37.74637086131916
46-Lincoln Rd/Mt Alexander Rd (Essendon),144.91035703723475,-37.744756800954576
47-Mt Alexander Rd/Keilor Rd (Essendon),144.9091027963855,-37.744148850794346
48-Service St/Keilor Rd (Essendon),144.90570187504002,-37.74280785047546
49-Essendon North Primary School/Keilor Rd (Essendon North),144.90297596145535,-37.741669800278
50-Cooper St/Keilor Rd (Essendon),144.89942097357755,-37.74019083010278
51-Bradshaw St/Keilor Rd (Essendon),144.8959318614267,-37.738758839985174
53A-Matthews Ave/Keilor Rd (Essendon),144.8901740355893,-37.73653880963525
53-Keilor Rd/Matthews Ave (Niddrie),144.8893219127036,-37.73494580941007
54-Fullarton Rd/Matthews Ave (Airport West),144.8897020704944,-37.73235785905923
55-Cameron St/Matthews Ave (Airport West),144.8901340681383,-37.72994981874584
56-Earl St/Matthews Ave (Airport West),144.89060890297668,-37.72719185842497
57-Hawker St/Matthews Ave (Airport West),144.89129181528864,-37.72310378845372
58-Marshall Rd/Matthews Ave (Airport West),144.8919808485842,-37.71840281907928
22-Toorak Rd/St Kilda Rd (Melbourne City),144.9750440027378,-37.835462861580716
20-Park Street/St Kilda Rd (Melbourne City),144.97166000182798,-37.83204385196294
19-Shrine of Remembrance/St Kilda Rd (Melbourne City),144.9712348405008,-37.82891788201644
17-Grant St-Police Memorial/St Kilda Rd (Southbank),144.970806801952,-37.82462083166534
14-Arts Precinct/St Kilda Rd (Southbank),144.9692451253422,-37.821503861296314
13-Federation Square/Swanston St (Melbourne City),144.96768093085828,-37.818051820806794
11-City Square/Swanston St (Melbourne City),144.9665750158566,-37.81571686041673
10-Bourke Street Mall/Swanston St (Melbourne City),144.96519081447008,-37.812745869855405
8-Melbourne Central Station/Swanston St (Melbourne City),144.96389588603802,-37.80987585948743
27-Westgarth St/High St (Northcote),144.9968538901569,-37.780233820926846
26-Walker St/High St (Northcote),144.99617313585676,-37.78355680185712
25-Clifton Hill Interchange/Queens Pde (Clifton Hill),144.99452685772118,-37.78563688217185
24-Michael St/Queens Pde (Clifton Hill),144.99142185078983,-37.78835083218497
23-Wellington St/Queens Pde (Clifton Hill),144.98875712675402,-37.78946782192707
22-Smith St/Queens Pde (Clifton Hill),144.98635700350926,-37.79045386172868
21-Alexandra Pde/Smith St (Fitzroy),144.9850311203668,-37.794144852704214
20-Rose St/Smith St (Collingwood),144.98457283885307,-37.79676781352214
19-Johnston St/Smith St (Fitzroy),144.98416999767235,-37.79906785425494
18-Hodgson St/Smith St (Fitzroy),144.98374987530693,-37.801565804369794
17-Charles St/Smith St (Fitzroy),144.9833880728466,-37.803596834119844
15-Smith St/Gertrude St (Fitzroy),144.9826687896579,-37.80624283372658
14-Napier St/Gertrude St (Fitzroy),144.9792930698964,-37.80589687305362
13-Brunswick St/Gertrude St (Fitzroy),144.97706287096895,-37.80564181242558
12-Moor St/Nicholson St (Fitzroy),144.97424587058583,-37.80188080169677
13-Johnston St/Nicholson St (Fitzroy),144.97481899058099,-37.79839384165056
14-Rose St/Nicholson St (Fitzroy),144.97539283144272,-37.795240871144294
15-Alexandra Pde/Nicholson St (Fitzroy North),144.97593607229578,-37.792005820490985
16-Freeman St/Nicholson St (Fitzroy North),144.97654483323623,-37.78879884972577
17-Reid St/Nicholson St (Fitzroy North),144.97714387418662,-37.7855738788232
18-Scotchmer St/Nicholson St (Fitzroy North),144.97761007547408,-37.78305882802267
19-Holden St/Nicholson St (Fitzroy North),144.97817311703113,-37.77992385703684
20-Miller St/Nicholson St (Fitzroy North),144.97867891828062,-37.776768816077215
21-Glenlyon Rd/Nicholson St (Fitzroy North),144.9792880393931,-37.77317484501548
22-Albert St/Nicholson St (Brunswick East),144.97983992000184,-37.770408874223136
42-Dundas St/Plenty Rd (Preston),145.00200796687076,-37.751969857706946
41-Collins St/High St (Thornbury),145.0013718449977,-37.754536837719456
40-Mansfield St/High St (Thornbury),145.0010528874065,-37.756684867628636
39-Gooch St/High St (Thornbury),145.0007468902553,-37.75834680753926
38-Clarendon St/High St (Thornbury),145.00055897208642,-37.75943382749645
37-Woolton Ave/High St (Thornbury),145.00026089507224,-37.76122284744951
36-Darebin Rd/High St (Thornbury),144.99995993822088,-37.76313687742997
35-Dennis St/High St (Northcote),144.99953190233163,-37.76554482744684
34-McCutcheon St/High St (Northcote),144.9992871053322,-37.767459847492084
33-Separation St/High St (Northcote),144.9991837876941,-37.769179837541465
32-Mitchell St/High St (Northcote),144.99867079243958,-37.77137880808387
31-Northcote Town Hall/High St (Northcote),144.99792596011542,-37.77498879930699
30-Clarke St/High St (Northcote),144.99744788448817,-37.77715284999776
27-Westgarth St/High St (Northcote),144.9967340112606,-37.780862831109204
26-Walker St/High St (Northcote),144.99618681628016,-37.783880801952726
25-Clifton Hill Interchange/Queens Pde (Clifton Hill),144.993998016218,-37.7863038722196
24-Gold St/Queens Pde (Fitzroy North),144.99027092891222,-37.78892584209537
23-Wellington St/Queens Pde (Clifton Hill),144.98835284611923,-37.78972180191855
22-Smith St/Queens Pde (Clifton Hill),144.98621588326668,-37.79062288175487
21-Alexandra Pde/Smith St (Clifton Hill),144.98528384082712,-37.79360782256851
20-Keele St/Smith St (Fitzroy),144.98475679899818,-37.79668087352182
19-Johnston St/Smith St (Fitzroy),144.9843809578596,-37.79882881420236
18-Hodgson St/Smith St (Fitzroy),144.98397091558874,-37.80138085441955
17-Charles St/Smith St (Fitzroy),144.98361883307518,-37.803447884172535
16-Peel St/Smith St (Collingwood),144.9833538713881,-37.804848823992835
15-Gertrude St/Smith St (Fitzroy),144.98310078975362,-37.8062228538113
14-Napier St/Gertrude St (Fitzroy),144.97981110948285,-37.8060768731818
13-Brunswick St/Gertrude St (Fitzroy),144.97738687077756,-37.80580984250735
12-Moor St/Nicholson St (Fitzroy),144.9742429904655,-37.80157381170402
13-Johnston St/Nicholson St (Carlton),144.97495399078596,-37.79760283153235
14-Rose St/Nicholson St (Carlton),144.97532479137047,-37.79523088112634
15-Alexandra Pde/Nicholson St (Carlton),144.9759439923292,-37.79170882042034
16-Freeman St/Nicholson St (Fitzroy North),144.97655383327188,-37.78850184964809
17-Reid St/Nicholson St (Carlton North),144.97715395422773,-37.78524087872817
18-Scotchmer St/Nicholson St (Carlton North),144.9776309556165,-37.78272582792045
19-Brunswick Rd/Nicholson St (Fitzroy),144.97823503726693,-37.77932085685389
20-Miller St/Nicholson St (Brunswick East),144.9786328382599,-37.77676782607925
21-Glenlyon Rd/Nicholson St (Brunswick East),144.97909111912452,-37.774126865294235
22-Albert St/Nicholson St (Brunswick East),144.9797420000399,-37.77024480417651
23-Blyth St/Nicholson St (Brunswick East),144.98030791607977,-37.766955844573296
48-Dixon St/Wattletree Rd (Malvern),145.03708997997228,-37.86355889058869
47-Cabrini Hospital/Wattletree Rd (Malvern),145.03386077549288,-37.863134809954765
46-Soudan St/Wattletree Rd (Malvern),145.03139189203347,-37.86281485948541
43-Egerton Rd/Wattletree Rd (Armadale),145.0227058019307,-37.861578888021334
44-Duncraig Ave/Wattletree Rd (Armadale),145.02509692285668,-37.8618798483291
45-Glenferrie Rd/Wattletree Rd (Malvern),145.02813280721074,-37.8622648688649
46-Nicholls St/Wattletree Rd (Malvern),145.03096385125588,-37.862644849384836
47-Cabrini Hospital/Wattletree Rd (Malvern),145.03339997466182,-37.86294688984086
48-Dixon St/Wattletree Rd (Malvern),145.03663997918449,-37.86337988047229
49-Tooronga Rd/Wattletree Rd (Malvern East),145.03999302378045,-37.86381386114545
41-Maribyrnong Park/Maribyrnong Rd (Ascot Vale),144.90206085606152,-37.77006687172774
140-Fraser St/Park St (St Kilda West),144.96743105543868,-37.85574382192425
139-Langridge St/Patterson St (Middle Park),144.9655928962186,-37.854774881595944
138-Armstrong St/Danks St (Middle Park),144.96245802732665,-37.85306182156472
13-Gertrude St/Brunswick St (Fitzroy),144.9771247908771,-37.80584188242838
14-Hanover St/Brunswick St (Fitzroy),144.9776169120734,-37.80282184283094
15-Bell St/Brunswick St (Fitzroy),144.9780449535888,-37.80043180320114
16-Johnston St/Brunswick St (Fitzroy),144.97837003432593,-37.798517862894776
17-Leicester St/Brunswick St (Fitzroy),144.9788578351257,-37.795615812074026
18-Alexandra Pde/Brunswick St (Fitzroy),144.97919587568737,-37.79361187145109
19-Newry St/Brunswick St (Fitzroy North),144.97967107648876,-37.790789830495385
20-Fitzroy Bowls Club/Brunswick St (Fitzroy North),144.9801019972306,-37.78828386959234
21-Alfred Cres/St Georges Rd (Fitzroy North),144.98191784012107,-37.785412868958616
22-Scotchmer St/St Georges Rd (Fitzroy North),144.98365304247338,-37.78339686880036
23-Park St/St Georges Rd (Fitzroy North),144.98528312398466,-37.78149579868777
24-Holden St/St Georges Rd (Fitzroy North),144.98652584475235,-37.7800578686078
25-Miller St/St Georges Rd (Fitzroy North),144.98830712527536,-37.778005868499704
26-Clarke St/St Georges Rd (Northcote),144.98976080488663,-37.7759128283001
27-Westbourne Gr/St Georges Rd (Northcote),144.99015788348785,-37.77380187782401
28-Sumner Ave/St Georges Rd (Northcote),144.99063884184028,-37.771557817334525
29-Arthurton Rd/St Georges Rd (Northcote),144.99124291877726,-37.76853984697009
30-Gladstone Ave/St Georges Rd (Northcote),144.9919560747747,-37.765280856889326
31-Bird Ave/St Georges Rd (Northcote),144.99260011130724,-37.76243487675461
32-Normanby Ave/St Georges Rd (Thornbury),144.9932617870686,-37.75894080649206
33-Hutton St/St Georges Rd (Thornbury),144.993936782807,-37.75540083614306
34-Miller St/St Georges Rd (Preston),144.99489077868054,-37.752019806050484
36-Bracken Ave/Miller St (Thornbury),144.99131993959097,-37.7514278759442
37-Miller St/Gilbert Rd (Preston),144.98804790101173,-37.75029882577677
38-Oakover Rd/Gilbert Rd (Preston),144.98838090046544,-37.748069795639985
39-Latona Ave/Gilbert Rd (Preston),144.9888100194792,-37.745625845508165
40-Bell St/Gilbert Rd (Preston),144.98903393874645,-37.74406182542818
41-Bruce St/Gilbert Rd (Preston),144.98950589699004,-37.741302875308826
42-Cramer St/Gilbert Rd (Preston),144.9898378156255,-37.739082845440535
43-Murray Rd/Gilbert Rd (Preston),144.9902197743872,-37.73670180592005
44-Cooper St/Gilbert Rd (Preston),144.99059705315688,-37.734526866347316
45-Jacka St/Gilbert Rd (Preston),144.99085409229352,-37.732980846642306
46-McNamara St/Gilbert Rd (Preston),144.99136493055659,-37.730042797186066
71-RMIT/Plenty Rd (Bundoora),145.06950798236926,-37.67897086017007
70-Clements Dr/Plenty Rd (Bundoora),145.06902594046204,-37.681342810680725
69-Taunton Dr/Plenty Rd (Bundoora),145.06666505982153,-37.68800884289043
68-Greenhills Rd/Plenty Rd (Bundoora),145.0631449889082,-37.691672833402166
67-Bundoora Square SC/Plenty Rd (Bundoora),145.05958208171927,-37.695660823371675
66-Settlement Rd/Plenty Rd (Bundoora),145.05885308138085,-37.697946823237274
65-Grimshaw St/Plenty Rd (Bundoora),145.05818384003257,-37.700107813194755
64-Mount Cooper Dr/Plenty Rd (Bundoora),145.05596983689418,-37.70365786325212
63-Greenwood Dr/Plenty Rd (Bundoora),145.0521981040282,-37.70737180321106
62-Metropolitan Fire Brigade/Plenty Rd (Bundoora),145.0489739354475,-37.710517843181336
61-Bundoora Park/Plenty Rd (Bundoora),145.04635889443986,-37.71247480292704
60-La Trobe University/Plenty Rd (Bundoora),145.04326001890672,-37.71643381257665
59-Preston Cemetery/Plenty Rd (Kingsbury),145.03963086623963,-37.71896884189747
58-Browning St/Plenty Rd (Kingsbury),145.03684698776405,-37.71999484142306
57-Reservoir District Secondary College/Plenty Rd (Reservoir),145.03007106615263,-37.72267584982165
56-Loddon Ave/Plenty Rd (Reservoir),145.02785778368786,-37.72397283907692
55-Boldrewood Pde/Plenty Rd (Reservoir),145.02296286271397,-37.7254228281753
54-Wilkinson St/Plenty Rd (Reservoir),145.02001986861112,-37.7273198483238
53-Ethel Gr/Plenty Rd (Reservoir),145.01721403367762,-37.72911984836759
51-Wood St/Plenty Rd (Preston),145.01355392122633,-37.73445684837863
50-Sylvester Gr/Plenty Rd (Preston),145.01242388351722,-37.73682582832374
49-Murray Rd/Plenty Rd (Preston),145.0113708853262,-37.73888079822576
48-Gower St/Plenty Rd (Preston),145.00959680058716,-37.741139798127456
47-David St/Plenty Rd (Preston),145.00796382904403,-37.74319386811228
45-Bell St/Plenty Rd (Preston),145.00600001831398,-37.745746808033815
44-Seymour St/Plenty Rd (Preston),145.00512593434482,-37.74704784798927
43-Raglan St/Plenty Rd (Preston),145.00370680973245,-37.74916887788037
42-Miller St/High St (Thornbury),145.00154176707102,-37.752448837627796
41-Blythe St/High St (Thornbury),145.0012408055551,-37.754344867673915
40-Mansfield St/High St (Thornbury),145.00083688804546,-37.75670781758142
127-York St/Clarendon St (South Melbourne),144.95959999398403,-37.830591881368356
126-City Rd/Clarendon St (South Melbourne),144.9583518727174,-37.82804686106567
128-Dorcas St/Clarendon St (South Melbourne),144.96061879914285,-37.83278086149222
129-Park St/Clarendon St (South Melbourne),144.96167108406667,-37.83501583161671
130-Albert Rd/Clarendon St (South Melbourne),144.96336993172932,-37.83892984180803
131-Melbourne Sports & Aquatic Centre/Albert Rd (Albert Park),144.96146085335965,-37.84056388155996
D14-Southern Cross Station/Collins St (Docklands),144.9522210649854,-37.81966786020651
D15-Batman's Hill/Collins St (Docklands),144.9501370202145,-37.820252860120135
D17-Merchant St/Collins St (Docklands),144.94542210693822,-37.82151384948684
D16-Harbour Esp/Collins St (Docklands),144.94804398318868,-37.82078385984527
D15-Batman's Hill/Collins St (Docklands),144.95048298098973,-37.82006080013567
D14-Southern Cross Station/Collins St (Docklands),144.95260194590372,-37.81945780021774
D16-Harbour Esp/Collins St (Docklands),144.94814406300424,-37.8208488398589
132-Canterbury Rd/Albert Rd (Albert Park),144.95952801559557,-37.84226983131346
133-Canterbury Rd/Mills St (Middle Park),144.96006909981358,-37.84448680137036
134-Carter St/Mills St (Middle Park),144.95910501828206,-37.84565086127586
135-Richardson St/Mills St (Middle Park),144.9578118932888,-37.847213801217165
136-Danks St/Mills St (Middle Park),144.9560828079308,-37.84931080122887
137-Harold St/Danks St (Middle Park),144.95887783999336,-37.8509998314614
142-Mary St/Park St (St Kilda West),144.9730798185624,-37.859463883749086
141-Cowderoy St/Park St (St Kilda West),144.9705058172603,-37.85716681268969
140-Fraser St/Patterson St (Middle Park),144.96713297618606,-37.85541388186088
139-Langridge St/Patterson St (Middle Park),144.96530705722478,-37.85445484156103
138-Armstrong St/Danks St (Middle Park),144.9621729093137,-37.852687871565706
13-Gertrude St/Brunswick St (Fitzroy),144.97732495089232,-37.805583852507525
14-King William St/Brunswick St (Fitzroy),144.97781311220692,-37.80268981291021
15-St David St/Brunswick St (Fitzroy),144.978190033668,-37.80052486324817
16-Johnston St/Brunswick St (Fitzroy),144.97859611460024,-37.79815282285135
17-Leicester St/Brunswick St (Fitzroy),144.97904395534172,-37.79544787206123
18-Alexandra Pde/Brunswick St (Fitzroy North),144.9794647960486,-37.79291383124623
19-Newry St/Brunswick St (Fitzroy North),144.97989391676026,-37.79052388041315
20-Fitzroy Bowls Club/Brunswick St (Fitzroy North),144.980298917483,-37.788160839590674
21-Alfred Cres/St Georges Rd (Fitzroy North),144.98215796047208,-37.7853718290038
23-Park St/St Georges Rd (Fitzroy North),144.9853000440762,-37.78172187875484
24-Holden St/St Georges Rd (Fitzroy North),144.98689412502574,-37.77986580864925
25-Miller St/St Georges Rd (Fitzroy North),144.9885591254339,-37.77793881854627
26-Clarke St/St Georges Rd (Northcote),144.98986808481104,-37.7757258082766
27-Westbourne Gr/St Georges Rd (Northcote),144.99029900342634,-37.77365184781967
28-Sumner Ave/St Georges Rd (Northcote),144.99073280177714,-37.771459807332306
29-Arthurton Rd/St Georges Rd (Northcote),144.99160579829044,-37.76813187702756
30-Gladstone Ave/St Georges Rd (Northcote),144.9921630746718,-37.76518482691893
31-Gadd St/St Georges Rd (Northcote),144.99257311152712,-37.762614876766875
32-Normanby Ave/St Georges Rd (Thornbury),144.99351378649408,-37.758448866458096
33-Hutton St/St Georges Rd (Thornbury),144.9941938224852,-37.75510779611064
34-Miller St/St Georges Rd (Preston),144.99493001896562,-37.75225479605489
36-Devon St/Miller St (Preston),144.99094985965826,-37.751249855925856
35-St Georges Rd/Miller St (Preston),144.99479897822715,-37.75163082604217
37-Miller St/Gilbert Rd (Preston),144.98813106098692,-37.75058880579971
38-Oakover Rd/Gilbert Rd (Preston),144.9885468603181,-37.748216855658534
39-Latona Ave/Gilbert Rd (Preston),144.98896877924312,-37.74561081551884
40-Bell St/Gilbert Rd (Preston),144.98925281820786,-37.74352479541472
41-Bruce St/Gilbert Rd (Preston),144.9897200963829,-37.74094683531179
42-Cramer St/Gilbert Rd (Preston),144.9900358151174,-37.73889681549683
43-Murray Rd/Gilbert Rd (Preston),144.99041993385612,-37.736452865983615
44-Cooper St/Gilbert Rd (Preston),144.99074285279715,-37.7345928363462
45-Jacka St/Gilbert Rd (Preston),144.99106505172182,-37.73275080669588
47-West Preston/Gilbert Rd (Preston),144.99159280983147,-37.72917285734475
70-Janefield Dr/Plenty Rd (Bundoora),145.06893305964317,-37.682304821044895
69-Taunton Dr/Plenty Rd (Bundoora),145.06668377969336,-37.68814384293924
68-Greenhills Rd/Plenty Rd (Bundoora),145.06302510930166,-37.69191385344373
67-Bundoora Square SC/Plenty Rd (Bundoora),145.05958712145653,-37.69589482337326
66-Settlement Rd/Plenty Rd (Bundoora),145.05882212107272,-37.6982528232381
65-Grimshaw St/Plenty Rd (Bundoora),145.05835088011628,-37.69980388320623
64-Mount Cooper Dr/Plenty Rd (Bundoora),145.0558618364774,-37.7038908732717
63-Greenwood Dr/Plenty Rd (Bundoora),145.05163578185713,-37.70805688322203
62-Metropolitan Fire Brigade/Plenty Rd (Bundoora),145.04910893557783,-37.71053782320325
61-Bundoora Park/Plenty Rd (Bundoora),145.04562593470797,-37.71313882284676
60-La Trobe University/Plenty Rd (Bundoora),145.04277006063163,-37.71735388251234
59-Preston Cemetery/Plenty Rd (Kingsbury),145.0397647863717,-37.71902581191868
58-Browning St/Plenty Rd (Kingsbury),145.0369701078868,-37.72005082144206
57-Reservoir District Secondary College/Plenty Rd (Reservoir),145.03032198636322,-37.722625809884555
56-Loddon Ave/Plenty Rd (Reservoir),145.0270380624155,-37.724508878763736
55-Albert St/Plenty Rd (Reservoir),145.02281202306784,-37.72555485818957
54-Wilkinson St/Plenty Rd (Reservoir),145.01968110939217,-37.72769280834801
53-Ethel Gr/Plenty Rd (Reservoir),145.01752111329483,-37.72910679838012
52-Tyler St/Plenty Rd (Preston),145.01477107784456,-37.730980868341575
51-Wood St/Plenty Rd (Preston),145.01383112087925,-37.734307808399414
50-Sylvester Gr/Plenty Rd (Preston),145.01257112341395,-37.73685480834145
49-Murray Rd/Plenty Rd (Preston),145.01168192502024,-37.73869683826507
48-Gower St/Plenty Rd (Preston),145.01009504324864,-37.74076080815311
47-David St/Plenty Rd (Preston),145.00844983111034,-37.74286887815595
45-Bell St/Plenty Rd (Preston),145.00653390000784,-37.745323808090745
44-Osborne Gr/Plenty Rd (Preston),145.0054258149026,-37.74686379803135
43-Raglan St/Plenty Rd (Preston),145.00410101015112,-37.74886881793968
48-Hawthorn Rd/Dandenong Rd (Caulfield North),145.02542488896125,-37.8653458388486
D18-Bourke St/Collins St (Docklands),144.94204495309424,-37.820787819025405
43-Van Ness Ave/Raleigh Rd (Maribyrnong),144.89567912645518,-37.769304840904844
22-Toorak Rd/St Kilda Rd (Melbourne City),144.97536584268295,-37.83573880153867
123-Fawkner Park/Toorak Rd (South Yarra),144.9807118405085,-37.83760684115046
123-Fawkner Park/Toorak Rd (South Yarra),144.98105312071974,-37.83762088119544
39-Ballantyne St/High St (Thornbury),145.00055501075357,-37.758307837506024
37-Woolton Ave/High St (Thornbury),145.0000488560275,-37.76151579742882
36-Darebin Rd/High St (Thornbury),144.9996938991929,-37.76331282741768
35-Dennis St/High St (Northcote),144.99926586330707,-37.76572086745254
34-Bent St/High St (Northcote),144.9991020660347,-37.76760087750598
33-Arthurton Rd/High St (Northcote),144.9989058687615,-37.769399797575666
32-Mitchell St/High St (Northcote),144.99857503228594,-37.771124828009135
31-Northcote Town Hall/High St (Northcote),144.99784279985835,-37.77469881921765
30-Clarke St/High St (Northcote),144.99754004357428,-37.77667683984883
Royal Park Railway Station (Parkville),144.9523071478769,-37.78117980902353
Flemington Bridge Railway Station (North Melbourne),144.93932915593908,-37.788126820021645
Macaulay Railway Station (North Melbourne),144.9361719475177,-37.79425384004905
North Melbourne Railway Station (West Melbourne),144.94257596981944,-37.80740580958795
Clifton Hill Railway Station (Clifton Hill),144.99542289394276,-37.78864387310202
Victoria Park Railway Station (Abbotsford),144.99445700171634,-37.799144805732176
Collingwood Railway Station (Abbotsford),144.99375607400296,-37.80451285585305
North Richmond Railway Station (Richmond),144.9925057855122,-37.81038481555585
West Richmond Railway Station (Richmond),144.99142901920519,-37.814935845203976
Jolimont-MCG Railway Station (East Melbourne),144.9841041017002,-37.816513813101444
Macleod Railway Station (Macleod),145.0691490597942,-37.725998832665255
Watsonia Railway Station (Watsonia),145.08379891950318,-37.71094480563673
Greensborough Railway Station (Greensborough),145.10825297553825,-37.70394082521007
Montmorency Railway Station (Montmorency),145.12152184708418,-37.71528280822076
Eltham Railway Station (Eltham),145.14782776423795,-37.71353681009654
Diamond Creek Railway Station (Diamond Creek),145.15851185020787,-37.67328386060697
Wattle Glen Railway Station (Wattle Glen),145.18162097986524,-37.66395482190927
Hurstbridge Railway Station (Hurstbridge),145.19202281030675,-37.639384821941874
Williamstown Railway Station (Williamstown),144.9053288980648,-37.86773982420746
Williamstown Beach Railway Station (Williamstown),144.89449003875586,-37.863968822426166
North Williamstown Railway Station (Williamstown),144.88907492262894,-37.85731980240987
Newport Railway Station (Newport),144.88360580921494,-37.84270479235716
Spotswood Railway Station (Spotswood),144.88593895961355,-37.830625802981544
Yarraville Railway Station (Yarraville),144.88993999990433,-37.815836822225336
Seddon Railway Station (Seddon),144.8956780300921,-37.80899187353624
Watergardens Railway Station (Sydenham),144.77418599996335,-37.70111579206343
Keilor Plains Railway Station (St Albans),144.7937440665178,-37.72926581251557
St Albans Railway Station (St Albans),144.80005594513182,-37.74484778271102
Ginifer Railway Station (St Albans),144.81135381993863,-37.76005382675059
Albion Railway Station (Sunshine North),144.82470982705726,-37.777639827354385
Epping Railway Station (Epping),145.03107401727115,-37.652173809188085
Lalor Railway Station (Lalor),145.01719890445904,-37.66583788001392
Thomastown Railway Station (Thomastown),145.01428508795314,-37.68032481878411
Keon Park Railway Station (Thomastown),145.011889999461,-37.69485684836633
Ruthven Railway Station (Reservoir),145.00952298219156,-37.70788479630282
Reservoir Railway Station (Reservoir),145.00700190555017,-37.7168718367539
Regent Railway Station (Reservoir),145.00277910218023,-37.7283898578165
Preston Railway Station (Preston),145.00052801882188,-37.7386608367971
Bell Railway Station (Preston),145.00016081433395,-37.74554880692305
Thornbury Railway Station (Thornbury),144.99857789243413,-37.755038857025
Croxton Railway Station (Northcote),144.99706194766418,-37.76408781734678
Northcote Railway Station (Northcote),144.99528283978555,-37.76985186800444
Merri Railway Station (Northcote),144.99297812881318,-37.7778338796582
Rushall Railway Station (Fitzroy North),144.9924129336693,-37.783203820977576
Sunshine Railway Station (Sunshine),144.83288399901718,-37.78852280942081
Tottenham Railway Station (West Footscray),144.86295078367814,-37.79923785002873
West Footscray Railway Station (West Footscray),144.88399100023298,-37.80178980132726
Middle Footscray Railway Station (Footscray),144.89147791685232,-37.80249180273428
Footscray Railway Station (Footscray),144.90320488641387,-37.80106980717263
South Kensington Railway Station (Kensington),144.92547491212713,-37.79951784488889
Broadmeadows Railway Station (Broadmeadows),144.91961915965845,-37.68303579092379
Jacana Railway Station (Glenroy),144.9158571521166,-37.69511784361399
Glenroy Railway Station (Glenroy),144.91722585235908,-37.704522842514955
Oak Park Railway Station (Oak Park),144.9215249592794,-37.717936801314515
Pascoe Vale Railway Station (Pascoe Vale),144.9282018868825,-37.73074281161425
Strathmore Railway Station (Strathmore),144.92732204157832,-37.743577802049984
Glenbervie Railway Station (Essendon),144.920945008834,-37.747196792053956
Essendon Railway Station (Essendon),144.91620380884774,-37.7559987936601
Moonee Ponds Railway Station (Moonee Ponds),144.9191669675327,-37.765693863985604
Ascot Vale Railway Station (Ascot Vale),144.92182700311054,-37.775292813106546
Newmarket Railway Station (Flemington),144.92898382463335,-37.787314836150806
Kensington Railway Station (Kensington),144.93053002677584,-37.79376684740722
Box Hill Railway Station (Box Hill),145.12143506279398,-37.819208881409345
Southern Cross Railway Station (Melbourne City),144.9514168232869,-37.81792285015357
Roxburgh Park Railway Station (Roxburgh Park),144.93540981855267,-37.63821786322853
Craigieburn Railway Station (Craigieburn),144.94332585785565,-37.60180386233682
Coolaroo Railway Station (Coolaroo),144.92606205377984,-37.66098984529003
Lynbrook Railway Station (Lynbrook),145.24928073782195,-38.05732782028874
Cardinia Road Railway Station (Pakenham),145.43779688242,-38.0712768432342
South Morang Railway Station (South Morang),145.06703803322614,-37.649145856582244
Williams Landing Railway Station (Williams Landing),144.74745094430142,-37.86985184664232
Southland Railway Station (Cheltenham),145.04912691394753,-37.95874289535639
Middle Gorge Railway Station (South Morang),145.09214983108367,-37.64404780427484
Hawkstowe Railway Station (South Morang),145.09740188617917,-37.62298186587006
Mernda Railway Station (Mernda),145.10089101741758,-37.60253485424619
Sunbury Railway Station (Sunbury),144.7273251992691,-37.57907786187125
Diggers Rest Railway Station (Diggers Rest),144.7199278931354,-37.62700385073565
Stony Point Railway Station (Crib Point),145.22184295977453,-38.3742218733188
Crib Point Railway Station (Crib Point),145.20404885811277,-38.36610989989543
Morradoo Railway Station (Crib Point),145.18960784211555,-38.35401983864026
Bittern Railway Station (Bittern),145.17803278910407,-38.33737685952783
Hastings Railway Station (Hastings),145.18598588890075,-38.30564582958552
Tyabb Railway Station (Tyabb),145.18640675972912,-38.25980189829845
Somerville Railway Station (Somerville),145.17625081197448,-38.225328839268876
Baxter Railway Station (Baxter),145.16053176723358,-38.194029895434696
Glen Iris Railway Station (Glen Iris),145.0582309649434,-37.85929487146006
Leawarra Railway Station (Frankston),145.13953979727455,-38.15202086475299
Darling Railway Station (Malvern East),145.06295705530516,-37.86894386133508
East Malvern Railway Station (Malvern East),145.06939889978096,-37.87691687057021
