Suburb,Month,Year,Property Type,Count,Total_Price,Median
St Albans-Deer Park,Mar,2015,Other properties,122.0,47198.0,386.8688524590164
St Albans-Deer Park,Mar,2016,flat,655.0,186200.0,284.2748091603053
St Albans-Deer Park,Mar,2016,house,1298.0,423010.0,325.89368258859787
St Albans-Deer Park,Mar,2016,Other properties,91.0,44870.0,493.0769230769231
St Albans-Deer Park,Mar,2017,flat,574.0,168520.0,293.588850174216
St Albans-Deer Park,Mar,2017,house,1365.0,458830.0,336.13919413919416
St Albans-Deer Park,Mar,2017,Other properties,113.0,49810.0,440.79646017699116
St Albans-Deer Park,Mar,2018,flat,639.0,199060.0,311.5179968701095
St Albans-Deer Park,Mar,2018,house,1360.0,484470.0,356.2279411764706
St Albans-Deer Park,Mar,2018,Other properties,141.0,54770.0,388.43971631205676
St Albans-Deer Park,Mar,2019,flat,583.0,189260.0,324.631217838765
St Albans-Deer Park,Mar,2019,house,1170.0,420610.0,359.4957264957265
St Albans-Deer Park,Mar,2019,Other properties,100.0,38680.0,386.8
St Albans-Deer Park,Mar,2020,flat,639.0,213720.0,334.4600938967136
St Albans-Deer Park,Mar,2020,house,1172.0,434298.0,370.561433447099
St Albans-Deer Park,Mar,2020,Other properties,154.0,59382.0,385.5974025974026
St Albans-Deer Park,Mar,2021,flat,535.0,177885.0,332.49532710280374
St Albans-Deer Park,Mar,2021,house,992.0,362440.0,365.36290322580646
St Albans-Deer Park,Mar,2021,Other properties,109.0,32275.0,296.10091743119267
St Albans-Deer Park,Mar,2022,flat,678.0,224000.0,330.3834808259587
St Albans-Deer Park,Mar,2022,house,1113.0,405070.0,363.94429469901166
St Albans-Deer Park,Mar,2022,Other properties,126.0,41880.0,332.3809523809524
St Albans-Deer Park,Mar,2023,flat,693.0,238740.0,344.5021645021645
St Albans-Deer Park,Mar,2023,house,1128.0,433390.0,384.2109929078014
St Albans-Deer Park,Mar,2023,Other properties,131.0,50110.0,382.51908396946567
St Albans-Deer Park,Sep,2000,flat,570.0,78360.0,137.47368421052633
St Albans-Deer Park,Sep,2000,house,695.0,110670.0,159.23741007194243
St Albans-Deer Park,Sep,2000,Other properties,58.0,16035.0,276.4655172413793
St Albans-Deer Park,Sep,2001,flat,568.0,81365.0,143.2482394366197
St Albans-Deer Park,Sep,2001,house,663.0,111325.0,167.9110105580694
St Albans-Deer Park,Sep,2001,Other properties,62.0,14190.0,228.8709677419355
St Albans-Deer Park,Sep,2002,flat,559.0,82300.0,147.22719141323793
St Albans-Deer Park,Sep,2002,house,733.0,127880.0,174.46111869031378
St Albans-Deer Park,Sep,2002,Other properties,61.0,19830.0,325.08196721311475
St Albans-Deer Park,Sep,2003,flat,575.0,85370.0,148.4695652173913
St Albans-Deer Park,Sep,2003,house,752.0,132435.0,176.11037234042553
St Albans-Deer Park,Sep,2003,Other properties,64.0,18665.0,291.640625
St Albans-Deer Park,Sep,2004,flat,559.0,84060.0,150.3756708407871
St Albans-Deer Park,Sep,2004,house,830.0,149470.0,180.0843373493976
St Albans-Deer Park,Sep,2004,Other properties,67.0,13990.0,208.80597014925374
St Albans-Deer Park,Sep,2005,flat,583.0,92210.0,158.1646655231561
St Albans-Deer Park,Sep,2005,house,880.0,159690.0,181.4659090909091
St Albans-Deer Park,Sep,2005,Other properties,75.0,24940.0,332.53333333333336
St Albans-Deer Park,Sep,2006,flat,506.0,80905.0,159.8913043478261
St Albans-Deer Park,Sep,2006,house,838.0,156092.0,186.2673031026253
St Albans-Deer Park,Sep,2006,Other properties,96.0,22203.0,231.28125
St Albans-Deer Park,Sep,2007,flat,468.0,80180.0,171.32478632478632
St Albans-Deer Park,Sep,2007,house,794.0,161890.0,203.89168765743074
St Albans-Deer Park,Sep,2007,Other properties,108.0,31930.0,295.64814814814815
St Albans-Deer Park,Sep,2008,flat,436.0,88915.0,203.9334862385321
St Albans-Deer Park,Sep,2008,house,957.0,240850.0,251.67189132706375
St Albans-Deer Park,Sep,2008,Other properties,115.0,18583.0,161.59130434782608
St Albans-Deer Park,Sep,2009,flat,471.0,108580.0,230.5307855626327
St Albans-Deer Park,Sep,2009,house,1115.0,311330.0,279.21973094170403
St Albans-Deer Park,Sep,2009,Other properties,142.0,38010.0,267.67605633802816
St Albans-Deer Park,Sep,2010,flat,445.0,109460.0,245.97752808988764
St Albans-Deer Park,Sep,2010,house,1294.0,369670.0,285.6800618238022
St Albans-Deer Park,Sep,2010,Other properties,131.0,44470.0,339.46564885496184
St Albans-Deer Park,Sep,2011,flat,514.0,134250.0,261.18677042801556
St Albans-Deer Park,Sep,2011,house,1304.0,386940.0,296.73312883435585
St Albans-Deer Park,Sep,2011,Other properties,138.0,46050.0,333.69565217391306
St Albans-Deer Park,Sep,2012,flat,574.0,151050.0,263.1533101045296
St Albans-Deer Park,Sep,2012,house,1312.0,391680.0,298.5365853658537
St Albans-Deer Park,Sep,2012,Other properties,158.0,50030.0,316.6455696202532
St Albans-Deer Park,Sep,2013,flat,653.0,176285.0,269.9617151607963
St Albans-Deer Park,Sep,2013,house,1396.0,427841.0,306.47636103151865
St Albans-Deer Park,Sep,2013,Other properties,134.0,39859.0,297.45522388059703
St Albans-Deer Park,Sep,2014,flat,572.0,159770.0,279.3181818181818
St Albans-Deer Park,Sep,2014,house,1304.0,401920.0,308.22085889570553
St Albans-Deer Park,Sep,2014,Other properties,119.0,36810.0,309.327731092437
St Albans-Deer Park,Sep,2015,flat,635.0,178410.0,280.96062992125985
St Albans-Deer Park,Sep,2015,house,1262.0,410720.0,325.4516640253566
St Albans-Deer Park,Sep,2015,Other properties,110.0,33040.0,300.3636363636364
St Albans-Deer Park,Sep,2016,flat,590.0,171702.0,291.02033898305086
St Albans-Deer Park,Sep,2016,house,1361.0,445750.0,327.5165319617928
St Albans-Deer Park,Sep,2016,Other properties,87.0,34708.0,398.9425287356322
St Albans-Deer Park,Sep,2017,flat,605.0,187352.0,309.6727272727273
St Albans-Deer Park,Sep,2017,house,1381.0,477980.0,346.1115133960898
St Albans-Deer Park,Sep,2017,Other properties,147.0,49223.0,334.8503401360544
St Albans-Deer Park,Sep,2018,flat,639.0,208050.0,325.5868544600939
St Albans-Deer Park,Sep,2018,house,1256.0,450160.0,358.4076433121019
St Albans-Deer Park,Sep,2018,Other properties,106.0,42140.0,397.54716981132077
St Albans-Deer Park,Sep,2019,flat,563.0,184048.0,326.90586145648314
St Albans-Deer Park,Sep,2019,house,1202.0,442048.0,367.7603993344426
St Albans-Deer Park,Sep,2019,Other properties,129.0,46274.0,358.71317829457365
St Albans-Deer Park,Sep,2020,flat,562.0,189680.0,337.508896797153
St Albans-Deer Park,Sep,2020,house,1015.0,373725.0,368.20197044334975
St Albans-Deer Park,Sep,2020,Other properties,119.0,47155.0,396.26050420168065
St Albans-Deer Park,Sep,2021,flat,622.0,202140.0,324.983922829582
St Albans-Deer Park,Sep,2021,house,1037.0,379030.0,365.5062680810029
St Albans-Deer Park,Sep,2021,Other properties,124.0,42880.0,345.80645161290323
St Albans-Deer Park,Sep,2022,flat,735.0,242720.0,330.2312925170068
St Albans-Deer Park,Sep,2022,house,1209.0,450830.0,372.89495450785773
St Albans-Deer Park,Sep,2022,Other properties,141.0,57050.0,404.6099290780142
St Kilda,Dec,2000,flat,2514.0,494670.0,196.76610978520287
St Kilda,Dec,2000,house,115.0,38290.0,332.95652173913044
St Kilda,Dec,2000,Other properties,100.0,26485.0,264.85
St Kilda,Dec,2001,flat,2618.0,561120.0,214.33155080213905
St Kilda,Dec,2001,house,117.0,39530.0,337.86324786324786
St Kilda,Dec,2001,Other properties,113.0,25910.0,229.2920353982301
St Kilda,Dec,2003,flat,5131.0,1163250.0,226.71019294484506
St Kilda,Dec,2003,house,244.0,86194.0,353.25409836065575
St Kilda,Dec,2003,Other properties,276.0,78756.0,285.3478260869565
St Kilda,Dec,2004,flat,2599.0,615795.0,236.93535975375144
St Kilda,Dec,2004,house,139.0,51260.0,368.7769784172662
St Kilda,Dec,2004,Other properties,127.0,34870.0,274.56692913385825
St Kilda,Dec,2005,flat,2452.0,605560.0,246.9657422512235
St Kilda,Dec,2005,house,105.0,41390.0,394.1904761904762
St Kilda,Dec,2005,Other properties,138.0,26800.0,194.20289855072463
St Kilda,Dec,2006,flat,2435.0,640323.0,262.96632443531826
St Kilda,Dec,2006,house,91.0,37723.0,414.53846153846155
St Kilda,Dec,2006,Other properties,197.0,54441.0,276.3502538071066
St Kilda,Dec,2007,flat,2286.0,660080.0,288.74890638670166
St Kilda,Dec,2007,house,75.0,33156.0,442.08
St Kilda,Dec,2007,Other properties,138.0,43969.0,318.6159420289855
St Kilda,Dec,2008,flat,2294.0,726475.0,316.6848299912816
St Kilda,Dec,2008,house,77.0,38898.0,505.16883116883116
St Kilda,Dec,2008,Other properties,161.0,44867.0,278.6770186335404
St Kilda,Dec,2009,flat,2366.0,813620.0,343.8799661876585
St Kilda,Dec,2009,house,88.0,51960.0,590.4545454545455
St Kilda,Dec,2009,Other properties,149.0,45470.0,305.1677852348993
St Kilda,Dec,2010,flat,2436.0,866415.0,355.67118226600985
St Kilda,Dec,2010,house,89.0,47961.0,538.8876404494382
St Kilda,Dec,2010,Other properties,138.0,44304.0,321.04347826086956
St Kilda,Dec,2011,flat,2464.0,914300.0,371.06331168831167
St Kilda,Dec,2011,house,111.0,69810.0,628.918918918919
St Kilda,Dec,2011,Other properties,123.0,33036.0,268.5853658536585
St Kilda,Dec,2012,flat,2706.0,1018600.0,376.4227642276423
St Kilda,Dec,2012,house,118.0,78405.0,664.4491525423729
St Kilda,Dec,2012,Other properties,110.0,17915.0,162.86363636363637
St Kilda,Dec,2013,flat,2889.0,1101455.0,381.2582208376601
St Kilda,Dec,2013,house,101.0,63910.0,632.7722772277227
St Kilda,Dec,2013,Other properties,81.0,1615.0,19.938271604938272
St Kilda,Dec,2014,flat,2873.0,1096950.0,381.8134354333449
St Kilda,Dec,2014,house,102.0,63800.0,625.4901960784314
St Kilda,Dec,2014,Other properties,77.0,-990.0,-12.857142857142858
St Kilda,Dec,2015,flat,2746.0,1057580.0,385.1347414420976
St Kilda,Dec,2015,house,120.0,77900.0,649.1666666666666
St Kilda,Dec,2015,Other properties,75.0,-17900.0,-238.66666666666666
St Kilda,Dec,2016,flat,3001.0,1217140.0,405.57814061979343
St Kilda,Dec,2016,house,119.0,80001.0,672.2773109243698
St Kilda,Dec,2016,Other properties,52.0,-28341.0,-545.0192307692307
St Kilda,Dec,2017,flat,2832.0,1196395.0,422.4558615819209
St Kilda,Dec,2017,house,120.0,86800.0,723.3333333333334
St Kilda,Dec,2017,Other properties,59.0,-33630.0,-570.0
St Kilda,Dec,2018,flat,2684.0,1155050.0,430.34649776453057
St Kilda,Dec,2018,house,103.0,73340.0,712.0388349514564
St Kilda,Dec,2018,Other properties,46.0,-38530.0,-837.6086956521739
St Kilda,Dec,2019,flat,2711.0,1195650.0,441.03651789007745
St Kilda,Dec,2019,house,132.0,98860.0,748.939393939394
St Kilda,Dec,2019,Other properties,78.0,-38480.0,-493.3333333333333
St Kilda,Dec,2020,flat,2760.0,1130604.0,409.6391304347826
St Kilda,Dec,2020,house,107.0,74540.0,696.6355140186915
St Kilda,Dec,2020,Other properties,82.0,-25544.0,-311.5121951219512
St Kilda,Dec,2021,flat,3063.0,1150455.0,375.59745347698333
St Kilda,Dec,2021,house,106.0,74055.0,698.6320754716982
St Kilda,Dec,2021,Other properties,77.0,-23490.0,-305.06493506493507
St Kilda,Dec,2022,flat,2879.0,1167080.0,405.37686696769714
St Kilda,Dec,2022,house,137.0,104660.0,763.9416058394161
St Kilda,Dec,2022,Other properties,54.0,-43740.0,-810.0
St Kilda,Jun,2000,flat,2444.0,476192.0,194.84124386252046
St Kilda,Jun,2000,house,128.0,40990.0,320.234375
St Kilda,Jun,2000,Other properties,87.0,14618.0,168.02298850574712
St Kilda,Jun,2001,flat,2604.0,549125.0,210.87749615975423
St Kilda,Jun,2001,house,107.0,36415.0,340.32710280373834
St Kilda,Jun,2001,Other properties,101.0,33100.0,327.7227722772277
St Kilda,Jun,2002,flat,2527.0,542515.0,214.68737633557578
St Kilda,Jun,2002,house,135.0,47740.0,353.6296296296296
St Kilda,Jun,2002,Other properties,117.0,35020.0,299.3162393162393
St Kilda,Jun,2003,flat,2571.0,581375.0,226.1279657720731
St Kilda,Jun,2003,house,115.0,39556.0,343.96521739130435
St Kilda,Jun,2003,Other properties,151.0,45764.0,303.07284768211923
St Kilda,Jun,2004,flat,2538.0,606420.0,238.93617021276594
St Kilda,Jun,2004,house,120.0,41900.0,349.1666666666667
St Kilda,Jun,2004,Other properties,134.0,46888.0,349.910447761194
St Kilda,Jun,2005,flat,2597.0,619490.0,238.5406237966885
St Kilda,Jun,2005,house,125.0,46982.0,375.856
St Kilda,Jun,2005,Other properties,122.0,30308.0,248.4262295081967
St Kilda,Jun,2006,flat,2373.0,601860.0,253.6283185840708
St Kilda,Jun,2006,house,101.0,41820.0,414.05940594059405
St Kilda,Jun,2006,Other properties,177.0,32325.0,182.6271186440678
St Kilda,Jun,2007,flat,2430.0,688395.0,283.2901234567901
St Kilda,Jun,2007,house,83.0,34970.0,421.32530120481925
St Kilda,Jun,2007,Other properties,178.0,30115.0,169.18539325842696
St Kilda,Jun,2008,flat,2261.0,685975.0,303.39451570101727
St Kilda,Jun,2008,house,64.0,29840.0,466.25
St Kilda,Jun,2008,Other properties,111.0,14985.0,135.0
St Kilda,Jun,2009,flat,2315.0,763625.0,329.8596112311015
St Kilda,Jun,2009,house,98.0,53980.0,550.8163265306123
St Kilda,Jun,2009,Other properties,186.0,66055.0,355.13440860215053
St Kilda,Jun,2010,flat,2374.0,817440.0,344.3302443133951
St Kilda,Jun,2010,house,77.0,44580.0,578.961038961039
St Kilda,Jun,2010,Other properties,128.0,40630.0,317.421875
St Kilda,Jun,2011,flat,2375.0,861935.0,362.92
St Kilda,Jun,2011,house,109.0,65490.0,600.8256880733945
St Kilda,Jun,2011,Other properties,132.0,40495.0,306.780303030303
St Kilda,Jun,2012,flat,2607.0,969900.0,372.0368239355581
St Kilda,Jun,2012,house,113.0,73050.0,646.4601769911504
St Kilda,Jun,2012,Other properties,106.0,30930.0,291.79245283018867
St Kilda,Jun,2013,flat,2830.0,1079115.0,381.31272084805653
St Kilda,Jun,2013,house,109.0,69870.0,641.0091743119266
St Kilda,Jun,2013,Other properties,103.0,6975.0,67.71844660194175
St Kilda,Jun,2014,flat,2896.0,1089540.0,376.22237569060775
St Kilda,Jun,2014,house,100.0,61876.0,618.76
St Kilda,Jun,2014,Other properties,81.0,2459.0,30.358024691358025
St Kilda,Jun,2015,flat,2853.0,1101418.0,386.056081317911
St Kilda,Jun,2015,house,113.0,75010.0,663.8053097345132
St Kilda,Jun,2015,Other properties,68.0,-23508.0,-345.70588235294116
St Kilda,Jun,2016,flat,2914.0,1171035.0,401.86513383665067
St Kilda,Jun,2016,house,116.0,75420.0,650.1724137931035
St Kilda,Jun,2016,Other properties,78.0,-18795.0,-240.96153846153845
St Kilda,Jun,2017,flat,2993.0,1230470.0,411.11593718676914
St Kilda,Jun,2017,house,131.0,90692.0,692.3053435114504
St Kilda,Jun,2017,Other properties,53.0,-34477.0,-650.5094339622641
St Kilda,Jun,2018,flat,2646.0,1119075.0,422.9308390022676
St Kilda,Jun,2018,house,100.0,73904.0,739.04
St Kilda,Jun,2018,Other properties,48.0,-19499.0,-406.2291666666667
St Kilda,Jun,2019,flat,2680.0,1173905.0,438.02425373134326
St Kilda,Jun,2019,house,126.0,90080.0,714.9206349206349
St Kilda,Jun,2019,Other properties,52.0,-35045.0,-673.9423076923077
St Kilda,Jun,2020,flat,2714.0,1162550.0,428.3529845246868
St Kilda,Jun,2020,house,114.0,83778.0,734.8947368421053
St Kilda,Jun,2020,Other properties,86.0,6692.0,77.81395348837209
St Kilda,Jun,2021,flat,2987.0,1150438.0,385.1483093404754
St Kilda,Jun,2021,house,106.0,72335.0,682.4056603773585
St Kilda,Jun,2021,Other properties,80.0,-17033.0,-212.9125
St Kilda,Jun,2022,flat,3006.0,1150465.0,382.7228875582169
St Kilda,Jun,2022,house,131.0,96024.0,733.0076335877862
St Kilda,Jun,2022,Other properties,66.0,-29349.0,-444.6818181818182
St Kilda,Mar,2000,flat,2347.0,450335.0,191.87686408180656
St Kilda,Mar,2000,house,110.0,32800.0,298.1818181818182
St Kilda,Mar,2000,Other properties,100.0,28265.0,282.65
St Kilda,Mar,2001,flat,2610.0,539575.0,206.73371647509578
St Kilda,Mar,2001,house,110.0,37090.0,337.1818181818182
St Kilda,Mar,2001,Other properties,94.0,14275.0,151.86170212765958
St Kilda,Mar,2002,flat,2490.0,534430.0,214.63052208835342
St Kilda,Mar,2002,house,117.0,41768.0,356.991452991453
St Kilda,Mar,2002,Other properties,118.0,23302.0,197.47457627118644
St Kilda,Mar,2003,flat,2612.0,588284.0,225.22358346094947
St Kilda,Mar,2003,house,132.0,45780.0,346.8181818181818
St Kilda,Mar,2003,Other properties,128.0,40856.0,319.1875
St Kilda,Mar,2004,flat,2574.0,603014.0,234.27117327117327
St Kilda,Mar,2004,house,116.0,39098.0,337.05172413793105
St Kilda,Mar,2004,Other properties,165.0,71638.0,434.169696969697
St Kilda,Mar,2005,flat,2542.0,598930.0,235.61369000786783
St Kilda,Mar,2005,house,130.0,48740.0,374.9230769230769
St Kilda,Mar,2005,Other properties,112.0,20490.0,182.94642857142858
St Kilda,Mar,2006,flat,2394.0,597020.0,249.38178780284042
St Kilda,Mar,2006,house,101.0,41660.0,412.4752475247525
St Kilda,Mar,2006,Other properties,163.0,25820.0,158.40490797546013
St Kilda,Mar,2007,flat,2494.0,679890.0,272.6102646351243
St Kilda,Mar,2007,house,85.0,36180.0,425.6470588235294
St Kilda,Mar,2007,Other properties,183.0,43480.0,237.59562841530055
St Kilda,Mar,2008,flat,2220.0,671880.0,302.64864864864865
St Kilda,Mar,2008,house,68.0,31255.0,459.63235294117646
St Kilda,Mar,2008,Other properties,123.0,20165.0,163.9430894308943
St Kilda,Mar,2009,flat,2324.0,747620.0,321.69535283993116
St Kilda,Mar,2009,house,86.0,43788.0,509.16279069767444
St Kilda,Mar,2009,Other properties,180.0,63292.0,351.6222222222222
St Kilda,Mar,2010,flat,2346.0,806715.0,343.8682864450128
St Kilda,Mar,2010,house,81.0,46350.0,572.2222222222222
St Kilda,Mar,2010,Other properties,139.0,45035.0,323.9928057553957
St Kilda,Mar,2011,flat,2418.0,859350.0,355.3970223325062
St Kilda,Mar,2011,house,92.0,51270.0,557.2826086956521
St Kilda,Mar,2011,Other properties,136.0,41940.0,308.38235294117646
St Kilda,Mar,2012,flat,2557.0,949420.0,371.30230739147436
St Kilda,Mar,2012,house,114.0,73050.0,640.7894736842105
St Kilda,Mar,2012,Other properties,109.0,33930.0,311.2844036697248
St Kilda,Mar,2013,flat,2694.0,1015365.0,376.89866369710467
St Kilda,Mar,2013,house,110.0,71570.0,650.6363636363636
St Kilda,Mar,2013,Other properties,111.0,20765.0,187.07207207207207
St Kilda,Mar,2014,flat,2949.0,1121116.0,380.1681926076636
St Kilda,Mar,2014,house,104.0,65232.0,627.2307692307693
St Kilda,Mar,2014,Other properties,85.0,6092.0,71.67058823529412
St Kilda,Mar,2015,flat,2880.0,1108430.0,384.87152777777777
St Kilda,Mar,2015,house,106.0,68826.0,649.3018867924528
St Kilda,Mar,2015,Other properties,72.0,-15216.0,-211.33333333333334
St Kilda,Mar,2016,flat,2796.0,1107890.0,396.24105865522176
St Kilda,Mar,2016,house,119.0,77588.0,652.0
St Kilda,Mar,2016,Other properties,75.0,-19378.0,-258.37333333333333
St Kilda,Mar,2017,flat,3037.0,1236102.0,407.01415870925257
St Kilda,Mar,2017,house,124.0,86835.0,700.2822580645161
St Kilda,Mar,2017,Other properties,54.0,-36937.0,-684.0185185185185
St Kilda,Mar,2018,flat,2721.0,1151790.0,423.2965821389195
St Kilda,Mar,2018,house,112.0,81640.0,728.9285714285714
St Kilda,Mar,2018,Other properties,50.0,-22570.0,-451.4
St Kilda,Mar,2019,flat,2632.0,1143550.0,434.4794832826748
St Kilda,Mar,2019,house,115.0,80751.0,702.1826086956522
St Kilda,Mar,2019,Other properties,49.0,-36001.0,-734.7142857142857
St Kilda,Mar,2020,flat,2742.0,1204295.0,439.2031363967907
St Kilda,Mar,2020,house,117.0,85046.0,726.8888888888889
St Kilda,Mar,2020,Other properties,81.0,-25141.0,-310.38271604938274
St Kilda,Mar,2021,flat,2886.0,1140780.0,395.2806652806653
St Kilda,Mar,2021,house,111.0,76348.0,687.8198198198198
St Kilda,Mar,2021,Other properties,86.0,-14758.0,-171.6046511627907
St Kilda,Mar,2022,flat,3079.0,1164430.0,378.1844754790516
St Kilda,Mar,2022,house,118.0,84425.0,715.4661016949152
